,Countries,Total Cases,New Cases,Total Deaths,New Deaths,Total Recoveries,New Recoveries
72,France,57763,4936,4043,511,11055,1542
73,French Guiana,18,0,0,0,6,0
74,Gabon,18,2,1,0,0,0
75,Gambia,4,0,1,0,2,2
76,"Gambia, The",1,0,0,0,0,0
77,Georgia,117,7,0,0,23,2
78,Germany,77981,6173,931,156,18700,2600
79,Ghana,195,34,5,0,31,0
80,Gibraltar,1,0,0,0,1,1
81,Greece,1415,101,51,2,52,0
82,Greenland,0,0,0,0,0,0
83,Grenada,10,1,0,0,0,0
84,Guadeloupe,56,3,0,0,0,0
85,Guam,0,0,1,1,0,0
86,Guatemala,46,8,1,0,12,0
87,Guernsey,0,0,0,0,0,0
88,Guinea,30,8,0,0,0,0
89,Guinea-Bissau,9,1,0,0,0,0
90,Guyana,19,7,3,1,0,0
91,Haiti,16,1,0,0,1,0
92,Holy See,6,0,0,0,0,0
93,Honduras,172,31,10,3,3,0
94,Hong Kong,115,1,3,0,59,1
95,Hong Kong SAR,0,0,0,0,0,0
96,Hungary,525,33,20,4,40,3
97,Iceland,1220,85,2,0,236,38
98,India,1998,601,58,23,148,25
99,Indonesia,1677,149,157,21,103,22
100,Iran,47593,2988,3036,138,15473,817
101,Iran (Islamic Republic of),47593,2988,3036,138,15473,817
102,Iraq,728,34,52,2,182,12
103,Ireland,3447,212,85,14,5,0
104,Israel,6092,734,26,6,241,17
105,Italy,110574,4782,13155,727,16847,1118
106,Ivory Coast,0,0,0,0,0,0
107,Jamaica,44,8,3,2,2,0
108,Japan,2384,431,57,1,472,48
109,Jersey,0,0,0,0,0,0
110,Jordan,278,4,5,0,36,6
111,Kazakhstan,380,37,3,1,26,2
112,Kenya,81,22,1,0,3,2
113,"Korea, South",9976,190,169,7,5828,420
114,Kosovo,125,13,1,0,10,4
115,Kuwait,317,28,0,0,80,7
116,Kyrgyzstan,111,4,0,0,3,0
117,Laos,10,1,0,0,0,0
118,Latvia,446,48,0,0,1,0
119,Lebanon,479,9,14,2,43,6
120,Liberia,6,3,0,0,0,0
121,Libya,10,0,0,0,0,-1
122,Liechtenstein,72,4,0,0,0,0
123,Lithuania,581,44,8,0,7,0
124,Luxembourg,2319,141,29,6,80,0
125,Macao SAR,0,0,0,0,0,0
126,Macau,10,0,0,0,10,0
127,Madagascar,57,0,0,0,0,0
128,Malaysia,2908,142,45,2,645,108
129,Maldives,19,1,0,0,13,0
130,Mali,31,3,3,1,0,0
131,Malta,188,19,0,0,2,0
132,Martinique,37,5,1,0,0,0
133,Mauritania,6,0,1,0,2,0
134,Mauritius,161,18,6,1,0,0
135,Mayotte,11,4,0,0,0,0
136,Mexico,1215,121,29,1,35,0
137,Moldova,423,70,5,1,23,5
138,Monaco,55,3,1,0,2,0
139,Mongolia,14,2,0,0,2,0
140,Montenegro,123,14,2,0,0,0
141,Morocco,654,37,39,3,29,5
142,Mozambique,10,2,0,0,0,0
143,MS Zaandam,9,7,2,2,0,0
144,Namibia,14,3,0,0,2,0
145,Nepal,5,0,0,0,1,0
146,Netherlands,13696,1029,1175,135,260,7
147,New Zealand,797,150,1,0,92,18
148,Nicaragua,5,0,1,0,0,0
149,Niger,74,47,5,2,0,0
150,Nigeria,174,39,2,0,9,1
151,North Ireland,0,0,0,0,0,0
152,North Macedonia,354,25,11,2,17,5
153,Norway,4877,236,44,5,13,0
154,occupied Palestinian territory,0,0,0,0,0,0
155,Oman,210,18,1,0,34,0
156,Others,696,0,6,0,40,0
157,Pakistan,2118,180,27,1,94,18
158,Palestine,22,0,0,0,0,0
159,Panama,1317,136,32,2,9,0
160,Papua New Guinea,1,0,0,0,0,0
161,Paraguay,77,12,3,0,2,1
162,Peru,1323,258,38,8,394,0
163,Philippines,2311,227,96,8,50,1
164,Poland,2554,243,43,10,56,49
165,Portugal,8251,808,187,27,43,0
166,Puerto Rico,0,0,1,1,0,0
167,Qatar,835,54,2,0,71,9
168,Republic of Ireland,0,0,0,0,0,0
169,Republic of Korea,9976,190,169,7,5828,420
170,Republic of Moldova,0,0,0,0,0,0
171,Republic of the Congo,0,0,0,0,0,0
172,Reunion,47,2,0,0,0,0
173,Romania,2460,215,92,10,252,32
174,Russia,2777,440,24,7,190,69
175,Russian Federation,2777,440,24,7,190,69
176,Rwanda,82,7,0,0,0,0
177,Saint Barthelemy,1,0,0,0,0,0
178,Saint Kitts and Nevis,8,0,0,0,0,0
179,Saint Lucia,13,0,0,0,1,0
180,Saint Martin,0,0,0,0,0,0
181,Saint Vincent and the Grenadines,2,1,0,0,1,0
182,San Marino,236,0,28,2,13,0
183,Saudi Arabia,1720,157,16,6,264,99
184,Senegal,190,15,1,1,45,5
185,Serbia,1060,160,28,12,0,0
186,Seychelles,10,0,0,0,0,0
187,Sierra Leone,0,0,0,0,0,0
188,Singapore,1000,74,4,1,245,5
189,Slovakia,400,37,1,1,3,0
190,Slovenia,841,39,15,0,10,0
191,Somalia,5,0,0,0,1,0
192,South Africa,1380,27,5,0,50,19
193,South Korea,9976,190,169,7,5828,420
194,Spain,104118,8195,9387,923,22647,3388
195,Sri Lanka,146,3,3,1,21,4
196,St. Martin,0,0,0,0,0,0
197,Sudan,7,0,2,0,2,1
198,Suriname,10,1,0,0,0,0
199,Sweden,4947,512,239,59,103,87
200,Switzerland,17768,1163,488,55,2967,1144
201,Syria,10,0,2,0,0,0
202,Taipei and environs,0,0,0,0,0,0
203,Taiwan,329,7,5,0,39,0
204,Taiwan*,329,7,5,0,39,0
205,Tanzania,20,1,1,0,1,0
206,Thailand,1771,120,12,2,505,163
207,The Bahamas,0,0,0,0,0,0
208,The Gambia,0,0,0,0,0,0
209,Timor-Leste,1,0,0,0,0,0
210,Togo,36,2,2,1,10,0
211,Trinidad and Tobago,90,3,5,2,1,0
212,Tunisia,423,29,12,2,5,2
213,Turkey,15679,2148,277,63,333,90
214,Uganda,44,0,0,0,0,0
215,Ukraine,794,149,20,3,13,3
216,United Arab Emirates,814,150,8,2,61,0
217,United Kingdom,29865,4384,2357,564,179,0
218,Uruguay,350,12,2,1,62,21
219,US,215417,27245,5116,1243,8566,1542
220,Uzbekistan,181,9,2,0,12,5
221,Vatican City,1,0,0,0,0,0
222,Venezuela,144,9,3,0,43,4
223,Viet Nam,222,10,0,0,63,5
224,Vietnam,222,10,0,0,63,5
225,West Bank and Gaza,134,15,1,0,18,0
226,Zambia,36,1,0,0,0,0
227,Zimbabwe,8,0,1,0,0,0
